ID,customerID,companyName,contactName,contactTitle,address,city,postalCode,country,phone
05326b1f-2546-4b3d-8c5d-6a9e221314c5,DELTA,Delta Trading Inc. - Div 3,Joseph Moore,Order Administrator,944 High St,Singapore,018981,Singapore,6555-9988
ae2d3727-82b7-4fe6-acca-0ea3f6c68294,SIGMA,Sigma Logistics Corp - Div 3,Amelia Jackson,Accounting Manager,945 Park Ln,Boston,02101,USA,(555) 013-4827
b545e01e-d652-484a-8c55-1c745335f2b4,FALCO,Falcon Industries Ltd - Div 3,Thomas Martin,Finance Director,946 Main St,Berlin,10115,Germany,030-0074321
7889f909-b12e-4de9-b2a9-36a9e23764e1,TITAN,Titan Solutions GmbH - Div 3,Evelyn Smith,Purchasing Agent,947 Broadway,Liverpool,L1 1JR,UK,(0161) 555-1212
8230dd50-aa4b-4ba6-9539-ae42ab7736bf,AEROF,Aero Foods Co. - Div 3,Charles Johnson,Inventory Manager,948 Oak Ave,Can Tho,900000,Vietnam,0236-3987654
8b37f4af-ba34-4f02-a302-3df6bba48938,HORIZ,Horizon Group S.A. - Div 3,Abigail Williams,Logistics Coordinator,949 Pine St,Singapore,018981,Singapore,6555-4321
dd62c52e-f16d-4d66-b56e-428c1da7a00a,GLOBA,Global Partners Partnership - Div 3,John Brown,Owner,950 Maple Dr,Chicago,60601,USA,(555) 011-3829
2f828519-75f7-401a-9d01-61ae1fd73a2e,APEXV,Apex Ventures LLC - Div 3,Jane Jones,Sales Representative,951 Cedar Rd,Cologne,50667,Germany,0221-0474321
987546ac-51b1-43d8-b6ee-80b3bd5ebbe4,MATRI,Matrix Holdings Inc. - Div 3,Michael Garcia,Purchasing Manager,952 Elm St,Glasgow,G1 1QX,UK,(0171) 555-2282
09f0c84d-fd11-47c6-978d-51cb3c3e48df,SUMMI,Summit Systems Corp - Div 3,Emily Miller,Marketing Manager,953 View Rd,Da Nang,550000,Vietnam,028-38765432
84c75890-e371-4d2e-9298-fdc30644c995,VORTE,Vortex Technologies Ltd - Div 3,William Davis,Order Administrator,954 Sunset Blvd,Singapore,018981,Singapore,6555-8765
d411da57-0726-49b6-8b76-122068944a63,ZENIT,Zenith Manufacturing GmbH - Div 3,Olivia Rodriguez,Accounting Manager,955 Lake St,Boston,02101,USA,(555) 015-8473
e887b15c-4dda-43de-a16f-0a14670f4e06,NOVAS,Nova Supply Co. - Div 3,James Martinez,Finance Director,956 High St,Stuttgart,70173,Germany,0711-0374321
c6bee5c5-87da-4a46-9831-9e232b86a499,INFIN,Infinity Distribution S.A. - Div 3,Sophia Hernandez,Purchasing Agent,957 Park Ln,London,EC1A 1BB,UK,(0141) 555-7777
a139a262-13b5-478c-a14b-8657349b88ec,QUANT,Quantum Services Partnership - Div 3,Robert Lopez,Inventory Manager,958 Main St,Ho Chi Minh City,700000,Vietnam,024-34567890
cdc56162-b0d5-4c43-a8da-c226b27484b4,OMNIT,Omni Trading LLC - Div 3,Isabella Gonzalez,Logistics Coordinator,959 Broadway,Singapore,018981,Singapore,6555-5678
9c159593-e81e-4597-9cfc-d7a2c3283edf,DYNAM,Dynamic Logistics Inc. - Div 3,David Wilson,Owner,960 Oak Ave,Miami,33101,USA,(555) 012-9847
ec808819-05a7-483e-88c5-f30032f095c4,PRIME,Prime Industries Corp - Div 3,Mia Anderson,Sales Representative,961 Pine St,Hamburg,20095,Germany,069-0974321
1bb52368-86e3-4064-91ae-4215bc1530f2,ALPHA,Alpha Solutions Ltd - Div 3,Richard Thomas,Purchasing Manager,962 Maple Dr,Birmingham,B1 1AY,UK,(0151) 555-9898
f51b6646-098b-429e-9e5f-b1203e115258,BETAF,Beta Foods GmbH - Div 3,Charlotte Taylor,Marketing Manager,963 Cedar Rd,Nha Trang,650000,Vietnam,0258-3567890
4bfd9c94-b02f-4800-814c-f9d62a6cddc3,DELTA,Delta Group Co. - Div 3,Joseph Moore,Order Administrator,964 Elm St,Singapore,018981,Singapore,6555-1234
d41aa567-d5d8-44d3-9312-7494e83fb72b,SIGMA,Sigma Enterprises S.A. - Div 3,Amelia Jackson,Accounting Manager,965 View Rd,Seattle,98101,USA,(555) 014-3829
4611f49b-cda2-40a0-a9d8-828fa94871f4,FALCO,Falcon Partners Partnership - Div 3,Thomas Martin,Finance Director,966 Sunset Blvd,Stuttgart,70173,Germany,040-0274321
33122f74-fe22-43a5-b070-52a0990cf490,TITAN,Titan Ventures LLC - Div 3,Evelyn Smith,Purchasing Agent,967 Lake St,Leeds,LS1 1UR,UK,(0113) 555-7878
879f0253-903c-4bac-99bc-e10fb517ff9a,AEROH,Aero Holdings Inc. - Div 3,Charles Johnson,Inventory Manager,968 High St,Hai Phong,180000,Vietnam,0225-3987123
97ba1b5a-55c4-446b-91e5-2e625cffd054,HORIZ,Horizon Systems Corp - Div 3,Abigail Williams,Logistics Coordinator,969 Park Ln,Singapore,018981,Singapore,6555-7766
9bdb2c88-c6c8-4770-b529-3057bd3b9cea,GLOBA,Global Manufacturing Ltd - Div 3,John Brown,Owner,970 Main St,Boston,02101,USA,(555) 019-2834
07681ed9-5ac6-4f29-a18b-c3b11f4103e2,APEXS,Apex Supply GmbH - Div 3,Jane Jones,Sales Representative,971 Broadway,Berlin,10115,Germany,089-0874321
db94c998-7a84-4a4d-95d1-274a635be80c,MATRI,Matrix Distribution Co. - Div 3,Michael Garcia,Purchasing Manager,972 Oak Ave,London,EC1A 1BB,UK,(0121) 555-3434
8f539e80-0a24-4cb2-8df5-a44cebcaf071,SUMMI,Summit Services S.A. - Div 3,Emily Miller,Marketing Manager,973 Pine St,Hai Phong,180000,Vietnam,0292-3487569
6f2c1b72-94d7-4e7e-b439-016cdfee9774,VORTE,Vortex Trading Partnership - Div 3,William Davis,Order Administrator,974 Maple Dr,Singapore,018981,Singapore,6555-9988
5e179a0a-3ccc-4817-9264-efc73413f410,ZENIT,Zenith Logistics LLC - Div 3,Olivia Rodriguez,Accounting Manager,975 Cedar Rd,New York,10001,USA,(555) 013-4827
c6630507-93a9-4517-a45c-46d5f33a95d5,NOVAI,Nova Industries Inc. - Div 3,James Martinez,Finance Director,976 Elm St,Frankfurt,60311,Germany,030-0074321
64958c32-588c-4112-b19a-5782002df45b,INFIN,Infinity Solutions Corp - Div 3,Sophia Hernandez,Purchasing Agent,977 View Rd,Manchester,M1 1AE,UK,(0161) 555-1212
141a49fc-a0b9-4f61-b84f-cf3d3d78e20b,QUANT,Quantum Foods Ltd - Div 3,Robert Lopez,Inventory Manager,978 Sunset Blvd,Ho Chi Minh City,700000,Vietnam,0236-3987654
eb789607-8a6c-4df0-b4e5-a698a6679dbf,OMNIG,Omni Group GmbH - Div 3,Isabella Gonzalez,Logistics Coordinator,979 Lake St,Singapore,018981,Singapore,6555-4321
ee45fc73-8c7e-41cc-9813-fcbb62cea438,DYNAM,Dynamic Enterprises Co. - Div 3,David Wilson,Owner,980 High St,Boston,02101,USA,(555) 011-3829
a11b36f5-dbb1-43b3-872a-27ce75c03714,PRIME,Prime Partners S.A. - Div 3,Mia Anderson,Sales Representative,981 Park Ln,Berlin,10115,Germany,0221-0474321
d2bcb56c-445f-4430-8bec-5bdf07f81b8b,ALPHA,Alpha Ventures Partnership - Div 3,Richard Thomas,Purchasing Manager,982 Main St,Leeds,LS1 1UR,UK,(0171) 555-2282
d4e290cf-09e4-4475-845e-f055f278ef09,BETAH,Beta Holdings LLC - Div 3,Charlotte Taylor,Marketing Manager,983 Broadway,Can Tho,900000,Vietnam,028-38765432
cd2e48f5-794d-4227-beba-20c6ab664fa8,DELTA,Delta Systems Inc. - Div 3,Joseph Moore,Order Administrator,984 Oak Ave,Singapore,018981,Singapore,6555-8765
22eba03f-6c92-4890-b1e6-1c93fe630508,SIGMA,Sigma Technologies Corp - Div 3,Amelia Jackson,Accounting Manager,985 Pine St,Miami,33101,USA,(555) 015-8473
d6803b0e-6487-48d9-8156-523c3302dc8c,FALCO,Falcon Manufacturing Ltd - Div 3,Thomas Martin,Finance Director,986 Maple Dr,Cologne,50667,Germany,0711-0374321
a078b080-e59e-49e2-a600-867640c82338,TITAN,Titan Supply GmbH - Div 3,Evelyn Smith,Purchasing Agent,987 Cedar Rd,Glasgow,G1 1QX,UK,(0141) 555-7777
70d47ca1-7b7e-484a-b00b-156775160e7b,AEROD,Aero Distribution Co. - Div 3,Charles Johnson,Inventory Manager,988 Elm St,Hai Phong,180000,Vietnam,024-34567890
f17d89c0-df5c-4cd0-8f9f-b487e83fbf45,HORIZ,Horizon Services S.A. - Div 3,Abigail Williams,Logistics Coordinator,989 View Rd,Singapore,018981,Singapore,6555-5678
e68853a0-a1eb-4359-a27a-b0aa0ec2045c,GLOBA,Global Logistics Partnership - Div 3,John Brown,Owner,990 Sunset Blvd,New York,10001,USA,(555) 012-9847
cea4ce00-8c52-403c-9fb3-d9fee7923812,APEXI,Apex Industries LLC - Div 3,Jane Jones,Sales Representative,991 Lake St,Berlin,10115,Germany,069-0974321
e950b32e-bc8c-4bcf-8d7c-e7a7a991b774,MATRI,Matrix Solutions Inc. - Div 3,Michael Garcia,Purchasing Manager,992 High St,London,EC1A 1BB,UK,(0151) 555-9898
1456ac6e-90a2-4467-8edc-874782f93db7,SUMMI,Summit Foods Corp - Div 3,Emily Miller,Marketing Manager,993 Park Ln,Hanoi,100000,Vietnam,0258-3567890
5942e969-bf0a-40bd-9efe-a644a3bc4375,VORTE,Vortex Group Ltd - Div 3,William Davis,Order Administrator,994 Main St,Singapore,018981,Singapore,6555-1234
84ee807b-d180-4ef1-8a1c-da2633003c63,ZENIT,Zenith Enterprises GmbH - Div 3,Olivia Rodriguez,Accounting Manager,995 Broadway,Boston,02101,USA,(555) 014-3829
ef23e7ff-cc25-4019-b57d-017732f2e9d6,NOVAP,Nova Partners Co. - Div 3,James Martinez,Finance Director,996 Oak Ave,Frankfurt,60311,Germany,040-0274321
60f86929-624d-42c3-9a4e-bbda3e2afdc6,INFIN,Infinity Ventures S.A. - Div 3,Sophia Hernandez,Purchasing Agent,997 Pine St,London,EC1A 1BB,UK,(0113) 555-7878
de026229-cdf5-49d3-a84b-8e8f93c83212,QUANT,Quantum Holdings Partnership - Div 3,Robert Lopez,Inventory Manager,998 Maple Dr,Hai Phong,180000,Vietnam,0225-3987123
65a0dec6-f461-450e-8e2d-b548565b2278,OMNIS,Omni Systems LLC - Div 3,Isabella Gonzalez,Logistics Coordinator,999 Cedar Rd,Singapore,018981,Singapore,6555-7766
550b007b-5b7c-4b2f-a980-5a07aaa0bad2,DYNAM,Dynamic Technologies Inc. - Div 3,David Wilson,Owner,10 Elm St,Chicago,60601,USA,(555) 019-2834
816c0fe9-73d2-49c8-b4a8-1b6a684913e6,PRIME,Prime Manufacturing Corp - Div 3,Mia Anderson,Sales Representative,11 View Rd,Cologne,50667,Germany,089-0874321
89b48d34-c506-44d0-88dc-8d99c0a6d863,ALPHA,Alpha Supply Ltd - Div 3,Richard Thomas,Purchasing Manager,12 Sunset Blvd,Glasgow,G1 1QX,UK,(0121) 555-3434
50d65708-315e-4525-89ff-84cd907ea181,BETAD,Beta Distribution GmbH - Div 3,Charlotte Taylor,Marketing Manager,13 Lake St,Hai Phong,180000,Vietnam,0292-3487569
eb718232-b766-49fb-a1f4-062a566a4460,DELTA,Delta Services Co. - Div 3,Joseph Moore,Order Administrator,14 High St,Singapore,018981,Singapore,6555-9988
12a7624f-6e2b-4597-926f-92d76665b12f,SIGMA,Sigma Trading S.A. - Div 3,Amelia Jackson,Accounting Manager,15 Park Ln,Miami,33101,USA,(555) 013-4827
1bbbd44c-ea16-466c-9752-e178d94bb5f9,FALCO,Falcon Logistics Partnership - Div 3,Thomas Martin,Finance Director,16 Main St,Hamburg,20095,Germany,030-0074321
d75fcdbe-3f80-4565-9113-2e670fd5f65f,TITAN,Titan Industries LLC - Div 3,Evelyn Smith,Purchasing Agent,17 Broadway,Birmingham,B1 1AY,UK,(0161) 555-1212
08cb520d-14d4-42bc-a81e-1c5117be8589,AEROS,Aero Solutions Inc. - Div 3,Charles Johnson,Inventory Manager,18 Oak Ave,Ho Chi Minh City,700000,Vietnam,0236-3987654
c1fa2d5b-db4e-4b8f-90a2-552a7ab2f758,HORIZ,Horizon Foods Corp - Div 3,Abigail Williams,Logistics Coordinator,19 Pine St,Singapore,018981,Singapore,6555-4321
6fad73f6-bb26-4b9e-a6f6-073c9dd3c08c,GLOBA,Global Enterprises Ltd - Div 3,John Brown,Owner,20 Maple Dr,San Francisco,94101,USA,(555) 011-3829
068ad713-1ed2-4c9d-8277-7c0814273924,APEXP,Apex Partners GmbH - Div 3,Jane Jones,Sales Representative,21 Cedar Rd,Frankfurt,60311,Germany,0221-0474321
cd650c67-86fd-4984-b295-ec82478a4ea6,MATRI,Matrix Ventures Co. - Div 3,Michael Garcia,Purchasing Manager,22 Elm St,Manchester,M1 1AE,UK,(0171) 555-2282
881b14dc-87b9-429a-8dc3-5777e3e124e6,SUMMI,Summit Holdings S.A. - Div 3,Emily Miller,Marketing Manager,23 View Rd,Nha Trang,650000,Vietnam,028-38765432
0de603f2-46f3-4b04-8a63-c837225586bc,VORTE,Vortex Systems Partnership - Div 3,William Davis,Order Administrator,24 Sunset Blvd,Singapore,018981,Singapore,6555-8765
54590f58-aa48-473d-b5c7-e6a39592ba3c,ZENIT,Zenith Technologies LLC - Div 3,Olivia Rodriguez,Accounting Manager,25 Lake St,Houston,77001,USA,(555) 015-8473
89b71440-e516-4841-9a10-076d1c84b6ae,NOVAM,Nova Manufacturing Inc. - Div 3,James Martinez,Finance Director,26 High St,Berlin,10115,Germany,0711-0374321
bad765e5-e307-4c1a-8ee0-2915803372ec,INFIN,Infinity Supply Corp - Div 3,Sophia Hernandez,Purchasing Agent,27 Park Ln,Glasgow,G1 1QX,UK,(0141) 555-7777
5f138394-88cb-4680-b833-80fec2c7480e,QUANT,Quantum Distribution Ltd - Div 3,Robert Lopez,Inventory Manager,28 Main St,Hanoi,100000,Vietnam,024-34567890
2f0c0742-13b3-4bd1-981e-8fc36e00e00d,OMNIS,Omni Services GmbH - Div 3,Isabella Gonzalez,Logistics Coordinator,29 Broadway,Singapore,018981,Singapore,6555-5678
125f686d-5439-4343-9773-59c5bfe47d48,DYNAM,Dynamic Trading Co. - Div 3,David Wilson,Owner,30 Oak Ave,San Francisco,94101,USA,(555) 012-9847
fabecf24-95f4-4f95-bdcc-ca740fc544a6,PRIME,Prime Logistics S.A. - Div 3,Mia Anderson,Sales Representative,31 Pine St,Frankfurt,60311,Germany,069-0974321
fb61abb9-5db5-4a6c-8e91-85b0b25bcf33,ALPHA,Alpha Industries Partnership - Div 3,Richard Thomas,Purchasing Manager,32 Maple Dr,Manchester,M1 1AE,UK,(0151) 555-9898
ab9c34b7-c098-4ba8-b032-36bbe51930ad,BETAS,Beta Solutions LLC - Div 3,Charlotte Taylor,Marketing Manager,33 Cedar Rd,Hanoi,100000,Vietnam,0258-3567890
d49aca42-7fdf-4403-acf2-a15a7038b434,DELTA,Delta Foods Inc. - Div 3,Joseph Moore,Order Administrator,34 Elm St,Singapore,018981,Singapore,6555-1234
76f41c32-04a7-48c6-9566-fcc458a27971,SIGMA,Sigma Group Corp - Div 3,Amelia Jackson,Accounting Manager,35 View Rd,New York,10001,USA,(555) 014-3829
0e7f2985-46a3-4763-a751-7be91ecbf52c,FALCO,Falcon Enterprises Ltd - Div 3,Thomas Martin,Finance Director,36 Sunset Blvd,Stuttgart,70173,Germany,040-0274321
026b979f-aff0-4ad1-b005-a9376d927ec0,TITAN,Titan Partners GmbH - Div 3,Evelyn Smith,Purchasing Agent,37 Lake St,London,EC1A 1BB,UK,(0113) 555-7878
09cd6373-44f3-47b1-8b6d-68318dda0af0,AEROV,Aero Ventures Co. - Div 3,Charles Johnson,Inventory Manager,38 High St,Can Tho,900000,Vietnam,0225-3987123
3b0e4f44-ef54-4985-8d29-7a8ebfb2cd5b,HORIZ,Horizon Holdings S.A. - Div 3,Abigail Williams,Logistics Coordinator,39 Park Ln,Singapore,018981,Singapore,6555-7766
8bed2e25-b011-4236-b3ed-7ebabb681b75,GLOBA,Global Technologies Partnership - Div 3,John Brown,Owner,40 Main St,Miami,33101,USA,(555) 019-2834
0d343179-8916-4cfb-819c-dd8a157e6342,APEXM,Apex Manufacturing LLC - Div 3,Jane Jones,Sales Representative,41 Broadway,Stuttgart,70173,Germany,089-0874321
cd43a425-2444-41f5-b78f-3caa81709511,MATRI,Matrix Supply Inc. - Div 3,Michael Garcia,Purchasing Manager,42 Oak Ave,London,EC1A 1BB,UK,(0121) 555-3434
ab08baf1-4a05-4820-b6ab-0cf018d48767,SUMMI,Summit Distribution Corp - Div 3,Emily Miller,Marketing Manager,43 Pine St,Da Nang,550000,Vietnam,0292-3487569
b501865b-c885-4707-a50d-f6bdbaa30aae,VORTE,Vortex Services Ltd - Div 3,William Davis,Order Administrator,44 Maple Dr,Singapore,018981,Singapore,6555-9988
c6f4ebce-12c9-4f4e-9bb0-e5b3870b0843,ZENIT,Zenith Trading GmbH - Div 3,Olivia Rodriguez,Accounting Manager,45 Cedar Rd,Los Angeles,90001,USA,(555) 013-4827
b3270267-d3b9-4fe3-9d96-869d48ca3b45,NOVAL,Nova Logistics Co. - Div 3,James Martinez,Finance Director,46 Elm St,Cologne,50667,Germany,030-0074321
65bcac66-6186-494b-ab31-f9d492ce8e72,INFIN,Infinity Industries S.A. - Div 3,Sophia Hernandez,Purchasing Agent,47 View Rd,Glasgow,G1 1QX,UK,(0161) 555-1212
1a44d0b4-da18-4664-8673-eaca95fd5d2d,QUANT,Quantum Solutions Partnership - Div 3,Robert Lopez,Inventory Manager,48 Sunset Blvd,Nha Trang,650000,Vietnam,0236-3987654
afd0dd00-d397-4371-a5e9-6fafa5339f8b,OMNIF,Omni Foods LLC - Div 3,Isabella Gonzalez,Logistics Coordinator,49 Lake St,Singapore,018981,Singapore,6555-4321
c06b8c46-397e-4fd8-aff7-084efeac143c,DYNAM,Dynamic Group Inc. - Div 3,David Wilson,Owner,50 High St,New York,10001,USA,(555) 011-3829
f8449b70-b981-4f43-8030-8bdd5aa29ed9,PRIME,Prime Enterprises Corp - Div 3,Mia Anderson,Sales Representative,51 Park Ln,Frankfurt,60311,Germany,0221-0474321
dce7bdbe-9daf-41c2-9be9-c4b0a8fd63e8,ALPHA,Alpha Partners Ltd - Div 3,Richard Thomas,Purchasing Manager,52 Main St,Glasgow,G1 1QX,UK,(0171) 555-2282
586456c1-09a9-4133-a9c0-f85c579b92c3,BETAV,Beta Ventures GmbH - Div 3,Charlotte Taylor,Marketing Manager,53 Broadway,Da Nang,550000,Vietnam,028-38765432
27e56d38-5530-46f5-ad0a-b7d885a5f376,DELTA,Delta Holdings Co. - Div 3,Joseph Moore,Order Administrator,54 Oak Ave,Singapore,018981,Singapore,6555-8765
7d11efd6-f4cc-4411-ac98-907228a62afb,SIGMA,Sigma Systems S.A. - Div 3,Amelia Jackson,Accounting Manager,55 Pine St,Miami,33101,USA,(555) 015-8473
1f01dfa3-d61f-470d-b457-fdd48de394c3,FALCO,Falcon Technologies Partnership - Div 3,Thomas Martin,Finance Director,56 Maple Dr,Stuttgart,70173,Germany,0711-0374321
1b545b99-8f01-4407-bb90-1864ab70d74f,TITAN,Titan Manufacturing LLC - Div 3,Evelyn Smith,Purchasing Agent,57 Cedar Rd,Liverpool,L1 1JR,UK,(0141) 555-7777
d9a28ada-96d1-41a6-9d54-ff17846d44f8,AEROS,Aero Supply Inc. - Div 3,Charles Johnson,Inventory Manager,58 Elm St,Can Tho,900000,Vietnam,024-34567890
9c05953e-4801-446b-9760-496f2899ae9b,HORIZ,Horizon Distribution Corp - Div 3,Abigail Williams,Logistics Coordinator,59 View Rd,Singapore,018981,Singapore,6555-5678
f4fc5414-f631-4290-9722-b65003fe0874,GLOBA,Global Trading GmbH - Div 3,John Brown,Owner,60 Sunset Blvd,New York,10001,USA,(555) 012-9847
3d5e16e7-90e1-46cd-91d6-e2766f19f054,APEXL,Apex Logistics Co. - Div 3,Jane Jones,Sales Representative,61 Lake St,Berlin,10115,Germany,069-0974321
ee484471-b404-4643-bb8f-1a71b9d3ad9d,MATRI,Matrix Industries S.A. - Div 3,Michael Garcia,Purchasing Manager,62 High St,Manchester,M1 1AE,UK,(0151) 555-9898
641ce0a9-6df9-4c09-841c-5dd24979cc52,SUMMI,Summit Solutions Partnership - Div 3,Emily Miller,Marketing Manager,63 Park Ln,Da Nang,550000,Vietnam,0258-3567890
503069c8-76db-4210-8a88-8b70088f293c,VORTE,Vortex Foods LLC - Div 3,William Davis,Order Administrator,64 Main St,Singapore,018981,Singapore,6555-1234
4225e780-b0b6-4082-bdf7-e367d7686eb2,ZENIT,Zenith Group Inc. - Div 3,Olivia Rodriguez,Accounting Manager,65 Broadway,San Francisco,94101,USA,(555) 014-3829
b537343b-5657-4d21-930c-92de82e754fe,NOVAE,Nova Enterprises Corp - Div 3,James Martinez,Finance Director,66 Oak Ave,Munich,80331,Germany,040-0274321
aee3fa79-f64d-436a-8796-9eaef86bcbca,INFIN,Infinity Partners Ltd - Div 3,Sophia Hernandez,Purchasing Agent,67 Pine St,Manchester,M1 1AE,UK,(0113) 555-7878
a6fa333b-b0ea-4168-9fbc-2219c07734fb,QUANT,Quantum Ventures GmbH - Div 3,Robert Lopez,Inventory Manager,68 Maple Dr,Nha Trang,650000,Vietnam,0225-3987123
721ebcb5-505b-4210-b8fb-5aab197a23e9,OMNIH,Omni Holdings Co. - Div 3,Isabella Gonzalez,Logistics Coordinator,69 Cedar Rd,Singapore,018981,Singapore,6555-7766
e4608f3e-1b3b-46d7-ab82-955807af88ab,DYNAM,Dynamic Systems S.A. - Div 3,David Wilson,Owner,70 Elm St,Miami,33101,USA,(555) 019-2834
13c21779-e0c1-40bb-9b03-27798dbc734c,PRIME,Prime Technologies Partnership - Div 3,Mia Anderson,Sales Representative,71 View Rd,Berlin,10115,Germany,089-0874321
d31faf44-648c-489e-9fc6-6c90264a12a3,ALPHA,Alpha Manufacturing LLC - Div 3,Richard Thomas,Purchasing Manager,72 Sunset Blvd,Manchester,M1 1AE,UK,(0121) 555-3434
b8b86904-2988-4afc-a51a-39c29dfea3f6,BETAS,Beta Supply Inc. - Div 3,Charlotte Taylor,Marketing Manager,73 Lake St,Ho Chi Minh City,700000,Vietnam,0292-3487569
6ec4da1b-7314-4095-b142-9c6dfe3c4a85,DELTA,Delta Distribution Corp - Div 3,Joseph Moore,Order Administrator,74 High St,Singapore,018981,Singapore,6555-9988
bd33935b-4db1-423d-bacd-a846c87d95ef,SIGMA,Sigma Services Ltd - Div 3,Amelia Jackson,Accounting Manager,75 Park Ln,Boston,02101,USA,(555) 013-4827
980f21a5-39d4-4eac-a56b-05dac2d9ed7b,FALCO,Falcon Trading GmbH - Div 3,Thomas Martin,Finance Director,76 Main St,Berlin,10115,Germany,030-0074321
48e4d710-fb86-48c2-87b4-fc692682838e,TITAN,Titan Logistics Co. - Div 3,Evelyn Smith,Purchasing Agent,77 Broadway,Manchester,M1 1AE,UK,(0161) 555-1212
220f0572-bcc3-43d3-aacb-4e0c26ef5270,AEROI,Aero Industries S.A. - Div 3,Charles Johnson,Inventory Manager,78 Oak Ave,Ho Chi Minh City,700000,Vietnam,0236-3987654
9bbf24ea-eff7-4811-a57a-3f569cb67c43,HORIZ,Horizon Solutions Partnership - Div 3,Abigail Williams,Logistics Coordinator,79 Pine St,Singapore,018981,Singapore,6555-4321
652cc81a-e66b-4220-9ec9-acaab7476058,GLOBA,Global Group LLC - Div 3,John Brown,Owner,80 Maple Dr,New York,10001,USA,(555) 011-3829
9292e6e7-5c51-428a-b6c7-7fc2e71b4a3c,APEXE,Apex Enterprises Inc. - Div 3,Jane Jones,Sales Representative,81 Cedar Rd,Stuttgart,70173,Germany,0221-0474321
d2d9f794-d8ff-4efb-90bc-2ff2547058e0,MATRI,Matrix Partners Corp - Div 3,Michael Garcia,Purchasing Manager,82 Elm St,Leeds,LS1 1UR,UK,(0171) 555-2282
6b159430-2526-48b7-800b-c856cc7b9638,SUMMI,Summit Ventures Ltd - Div 3,Emily Miller,Marketing Manager,83 View Rd,Da Nang,550000,Vietnam,028-38765432
83e156ca-8b76-42e8-807c-c489c4e79919,VORTE,Vortex Holdings GmbH - Div 3,William Davis,Order Administrator,84 Sunset Blvd,Singapore,018981,Singapore,6555-8765
b4a2e191-49d7-4c7a-a9b3-74d9fbdb6246,ZENIT,Zenith Systems Co. - Div 3,Olivia Rodriguez,Accounting Manager,85 Lake St,Seattle,98101,USA,(555) 015-8473
6678323e-9443-4458-b51a-6b29dcdf22a1,NOVAT,Nova Technologies S.A. - Div 3,James Martinez,Finance Director,86 High St,Cologne,50667,Germany,0711-0374321
5c8e2ecb-5f44-4cb6-aace-4847fd3c2a66,INFIN,Infinity Manufacturing Partnership - Div 3,Sophia Hernandez,Purchasing Agent,87 Park Ln,Glasgow,G1 1QX,UK,(0141) 555-7777
96b4b7ec-f7c2-4dcc-ad39-c43c27bd947c,QUANT,Quantum Supply LLC - Div 3,Robert Lopez,Inventory Manager,88 Main St,Ho Chi Minh City,700000,Vietnam,024-34567890
cc87c4df-c360-4a43-bcdb-3ad5a5e534a5,OMNID,Omni Distribution Inc. - Div 3,Isabella Gonzalez,Logistics Coordinator,89 Broadway,Singapore,018981,Singapore,6555-5678
91c8fd90-30fa-4f64-a12e-33943ea012f8,DYNAM,Dynamic Services Corp - Div 3,David Wilson,Owner,90 Oak Ave,Boston,02101,USA,(555) 012-9847
03a120c2-df02-415f-a4f7-60d087b69a56,PRIME,Prime Trading Ltd - Div 3,Mia Anderson,Sales Representative,91 Pine St,Stuttgart,70173,Germany,069-0974321
1202acad-8eba-43ba-9053-df9df5968a07,ALPHA,Alpha Logistics GmbH - Div 3,Richard Thomas,Purchasing Manager,92 Maple Dr,Liverpool,L1 1JR,UK,(0151) 555-9898
0478d03d-ec22-4273-952b-d6f34c8865e5,BETAI,Beta Industries Co. - Div 3,Charlotte Taylor,Marketing Manager,93 Cedar Rd,Hai Phong,180000,Vietnam,0258-3567890
1bb92117-6fc8-4f61-a8ec-6fa6dda98a2c,DELTA,Delta Solutions S.A. - Div 3,Joseph Moore,Order Administrator,94 Elm St,Singapore,018981,Singapore,6555-1234
5f36a993-f282-43a7-b56a-78d2c224e11b,SIGMA,Sigma Foods Partnership - Div 3,Amelia Jackson,Accounting Manager,95 View Rd,Seattle,98101,USA,(555) 014-3829
89ce282f-9162-4ff4-acd6-5c75558ef6ec,FALCO,Falcon Group LLC - Div 3,Thomas Martin,Finance Director,96 Sunset Blvd,Frankfurt,60311,Germany,040-0274321
1c9c4ac3-786e-4c0a-b620-c00472ba0ba6,TITAN,Titan Enterprises Inc. - Div 3,Evelyn Smith,Purchasing Agent,97 Lake St,Glasgow,G1 1QX,UK,(0113) 555-7878
50c7777f-b66a-4d15-a603-6ecd54c5f922,AEROP,Aero Partners Corp - Div 3,Charles Johnson,Inventory Manager,98 High St,Ho Chi Minh City,700000,Vietnam,0225-3987123
5a85c74a-29a0-493b-9c64-ffca21beb83d,HORIZ,Horizon Ventures Ltd - Div 3,Abigail Williams,Logistics Coordinator,99 Park Ln,Singapore,018981,Singapore,6555-7766
e008c94b-a1ef-4ec1-a40e-97fde293203b,GLOBA,Global Systems GmbH - Div 3,John Brown,Owner,100 Main St,Houston,77001,USA,(555) 019-2834
ab0af428-f02a-49cd-a29a-733a330d3f6a,APEXT,Apex Technologies Co. - Div 3,Jane Jones,Sales Representative,101 Broadway,Frankfurt,60311,Germany,089-0874321
d243fa4f-07dd-431f-8fab-f299508b78f9,MATRI,Matrix Manufacturing S.A. - Div 3,Michael Garcia,Purchasing Manager,102 Oak Ave,Birmingham,B1 1AY,UK,(0121) 555-3434
