ID,name,description
668205b2-df04-4dc9-8d20-a56c2b5a2f29,Selected Oils #34,"High quality, select items in the Selected Oils #34 department."
411b8c58-af5c-4da0-8933-04847faba930,Signature Extracts #34,"High quality, select items in the Signature Extracts #34 department."
233542fe-7fce-4893-a03a-c55e1e8b93ff,Artisanal Beverages #34,"High quality, select items in the Artisanal Beverages #34 department."
25bfc07e-af54-4ffa-9e5f-0799cffd3035,Local Condiments #34,"High quality, select items in the Local Condiments #34 department."
1b36ca6b-3470-41b4-8474-e26b8bab45f1,Imported Confections #34,"High quality, select items in the Imported Confections #34 department."
206ffad4-b9b8-4a98-a0cc-5815a83e77f6,Specialty Dairy #34,"High quality, select items in the Specialty Dairy #34 department."
93877b37-a0bd-4a6c-afe7-3ad1ddd405dc,Deluxe Grains #34,"High quality, select items in the Deluxe Grains #34 department."
811be2fb-7d40-4d0b-96dd-93fcfa1e5b30,Traditional Meats #34,"High quality, select items in the Traditional Meats #34 department."
db301e5d-4a8a-4892-8b1b-e130f675ea62,Vintage Produce #34,"High quality, select items in the Vintage Produce #34 department."
3956275c-aa72-40ff-9d1e-ea08c795e8cb,Eco-Friendly Seafood #34,"High quality, select items in the Eco-Friendly Seafood #34 department."
81abdbf1-f9da-49ab-851b-f6d403e419b8,Diet Snacks #34,"High quality, select items in the Diet Snacks #34 department."
ce71dbae-671b-4d56-9e61-db0105f19e26,Gluten-Free Breads #34,"High quality, select items in the Gluten-Free Breads #34 department."
8fe06abc-ac37-41b4-b8bf-77a875b88793,Premium Sauces #34,"High quality, select items in the Premium Sauces #34 department."
0085ac88-1179-4a5d-a105-23f0b7712891,Organic Beverages #34,"High quality, select items in the Organic Beverages #34 department."
c5918dd7-c234-4758-b35c-01ba8a332d30,Gourmet Spices #34,"High quality, select items in the Gourmet Spices #34 department."
e3235d19-e4f7-4a63-a1d1-933df46ada92,Fresh Oils #34,"High quality, select items in the Fresh Oils #34 department."
fc177dfd-76db-4f4b-bd5c-4346e9de6845,Selected Extracts #34,"High quality, select items in the Selected Extracts #34 department."
ce124979-59c8-42a3-88aa-740409725597,Signature Beverages #34,"High quality, select items in the Signature Beverages #34 department."
eb4e68ee-7bc6-49da-b52b-c62cc1a588ea,Artisanal Condiments #34,"High quality, select items in the Artisanal Condiments #34 department."
97531253-df6e-4875-b18e-fd89ce9c9052,Local Confections #34,"High quality, select items in the Local Confections #34 department."
b3092572-8c3b-48ba-a0a5-5b5a24eb8dee,Imported Dairy #34,"High quality, select items in the Imported Dairy #34 department."
01301fc1-f81f-4126-9d75-06e2cc804917,Specialty Grains #34,"High quality, select items in the Specialty Grains #34 department."
b5f32780-c3e8-44aa-b76b-46460b5a3b38,Deluxe Meats #34,"High quality, select items in the Deluxe Meats #34 department."
3b6f66cb-52b9-40ad-adef-18f77c3062d3,Traditional Produce #34,"High quality, select items in the Traditional Produce #34 department."
3ea720f8-a64b-4d95-a3c5-66c7331e5329,Vintage Seafood #34,"High quality, select items in the Vintage Seafood #34 department."
bdece758-d860-4f45-aa5a-318590439488,Eco-Friendly Snacks #34,"High quality, select items in the Eco-Friendly Snacks #34 department."
e6e0ff20-f729-49c4-91c1-d344099a7c72,Diet Breads #34,"High quality, select items in the Diet Breads #34 department."
9837066b-b199-42b5-9b01-fd3192d8f3d6,Gluten-Free Desserts #34,"High quality, select items in the Gluten-Free Desserts #34 department."
487d33b1-cabf-46a9-942c-c36e31785719,Premium Beverages #34,"High quality, select items in the Premium Beverages #34 department."
82471436-d30f-4cdd-a959-182022511417,Organic Spices #34,"High quality, select items in the Organic Spices #34 department."
78d0e03f-c2b3-4405-9bb3-a55177962690,Gourmet Oils #34,"High quality, select items in the Gourmet Oils #34 department."
f3540d0d-6687-471b-a025-aaabb68a586b,Fresh Extracts #34,"High quality, select items in the Fresh Extracts #34 department."
6f4e6aea-f77f-4d87-8438-13a813ab19b3,Selected Beverages #34,"High quality, select items in the Selected Beverages #34 department."
3f38c0a5-96e3-44a9-bfdc-a7dd10896932,Signature Condiments #34,"High quality, select items in the Signature Condiments #34 department."
a20eaacc-3a59-42e0-a366-60f2bf54017b,Artisanal Confections #34,"High quality, select items in the Artisanal Confections #34 department."
61c8cecd-250e-4883-8da9-8ea4d15c5997,Local Dairy #34,"High quality, select items in the Local Dairy #34 department."
0c1ed38e-f68f-49ab-9320-d433468f638a,Imported Grains #34,"High quality, select items in the Imported Grains #34 department."
7d516c37-2049-4c2b-9069-c861e83b04f6,Specialty Meats #34,"High quality, select items in the Specialty Meats #34 department."
30606516-d43a-4345-8792-17e5398103cf,Deluxe Produce #34,"High quality, select items in the Deluxe Produce #34 department."
b17072f2-7c64-46cf-88b4-aabb4c6c461c,Traditional Seafood #34,"High quality, select items in the Traditional Seafood #34 department."
82fb356a-8c40-41f3-a1dd-bb69a369298e,Vintage Snacks #34,"High quality, select items in the Vintage Snacks #34 department."
3f31a468-f933-4134-b853-dbabe2b2c6b5,Eco-Friendly Breads #34,"High quality, select items in the Eco-Friendly Breads #34 department."
c25dfa69-be06-4b15-ac45-e4d42993ddbd,Diet Desserts #34,"High quality, select items in the Diet Desserts #34 department."
a9c883c7-665c-4bbc-8acc-ba5f0dbf6540,Gluten-Free Sauces #34,"High quality, select items in the Gluten-Free Sauces #34 department."
31485a28-b126-4e5b-8b6f-90a8251e1160,Premium Spices #34,"High quality, select items in the Premium Spices #34 department."
99d189db-2bce-4c04-b3c1-afe079feedfb,Organic Oils #34,"High quality, select items in the Organic Oils #34 department."
ddf71f25-3af2-4775-8dfa-c2515a26859e,Gourmet Extracts #34,"High quality, select items in the Gourmet Extracts #34 department."
f790d0b6-9e1f-4e91-9234-2b4629ae826e,Fresh Beverages #34,"High quality, select items in the Fresh Beverages #34 department."
417f6fbc-7c17-4008-85bc-f52d91b2310a,Selected Condiments #34,"High quality, select items in the Selected Condiments #34 department."
6bf56196-bc85-44e5-822a-304714b9fb60,Signature Confections #34,"High quality, select items in the Signature Confections #34 department."
aaa07184-a468-4935-b521-7cea9f5bc357,Artisanal Dairy #34,"High quality, select items in the Artisanal Dairy #34 department."
af40c980-54b5-4dc3-8a9a-750b1b964809,Local Grains #34,"High quality, select items in the Local Grains #34 department."
d19f2fc7-389c-4e69-a4d4-3ae71da38dd3,Imported Meats #34,"High quality, select items in the Imported Meats #34 department."
f8fdda0f-61fd-443c-bf4c-e924477aaf94,Specialty Produce #34,"High quality, select items in the Specialty Produce #34 department."
7d4817d1-f748-42d3-aa62-b2c6db22c818,Deluxe Seafood #34,"High quality, select items in the Deluxe Seafood #34 department."
fad45e82-3331-43d0-9e45-73b318e1e7c8,Traditional Snacks #34,"High quality, select items in the Traditional Snacks #34 department."
583e3e00-bc4b-4ba9-8c92-b0fd41d0106a,Vintage Breads #34,"High quality, select items in the Vintage Breads #34 department."
6db20e69-5e41-4402-8788-fcf486a31dce,Eco-Friendly Desserts #34,"High quality, select items in the Eco-Friendly Desserts #34 department."
4bd41ab4-b0b5-4347-a3c5-cda40de85da8,Diet Sauces #34,"High quality, select items in the Diet Sauces #34 department."
0426d872-a628-40d0-b61d-207c3ef03df8,Gluten-Free Beverages #34,"High quality, select items in the Gluten-Free Beverages #34 department."
a840ad4b-c664-425f-abb6-5c22c6739914,Premium Oils #34,"High quality, select items in the Premium Oils #34 department."
7fa93d24-135d-48e9-96d8-a21305fbf21f,Organic Extracts #34,"High quality, select items in the Organic Extracts #34 department."
3fce2321-5848-4071-89da-1051ce8280f3,Gourmet Beverages #34,"High quality, select items in the Gourmet Beverages #34 department."
fbd9fe30-c6bb-4ee3-8e0f-85eb417e79aa,Fresh Condiments #34,"High quality, select items in the Fresh Condiments #34 department."
cb11a39c-11bd-4c2d-96b6-f83f76b1459c,Selected Confections #34,"High quality, select items in the Selected Confections #34 department."
802fa39b-345b-45cb-8793-c686ad3dd2ed,Signature Dairy #34,"High quality, select items in the Signature Dairy #34 department."
06509510-f22a-443a-81c0-bd309825300a,Artisanal Grains #34,"High quality, select items in the Artisanal Grains #34 department."
a5181395-5ccd-4a19-9d1c-787a8872e670,Local Meats #34,"High quality, select items in the Local Meats #34 department."
5f9cc568-b676-4aae-8326-6e8caa23ee30,Imported Produce #34,"High quality, select items in the Imported Produce #34 department."
446f8997-27b5-4602-bd29-5666e139dad7,Specialty Seafood #34,"High quality, select items in the Specialty Seafood #34 department."
d61c70d5-6c61-4c36-90c0-66389806aa2b,Deluxe Snacks #34,"High quality, select items in the Deluxe Snacks #34 department."
949f1de7-a8fc-4cd6-a92e-8ec6ede30ee0,Traditional Breads #34,"High quality, select items in the Traditional Breads #34 department."
cf0bc271-88c5-45e3-92be-ef0cfeba3737,Vintage Desserts #34,"High quality, select items in the Vintage Desserts #34 department."
2b35fd68-f236-42f5-a686-f7c0f13d47d0,Eco-Friendly Sauces #34,"High quality, select items in the Eco-Friendly Sauces #34 department."
af8dd090-8cc9-4f1a-afe0-4311b77c5af1,Diet Beverages #34,"High quality, select items in the Diet Beverages #34 department."
0b0d0d73-73d7-41d6-894f-6cac2b3111e9,Gluten-Free Spices #34,"High quality, select items in the Gluten-Free Spices #34 department."
6bd2385d-ded2-49d3-9da4-68397a6214d4,Premium Extracts #34,"High quality, select items in the Premium Extracts #34 department."
593a82e0-06b1-4817-98de-0a040d5d45da,Organic Beverages #34,"High quality, select items in the Organic Beverages #34 department."
00ab4e80-e254-448f-bba1-b6d5523a0315,Gourmet Condiments #34,"High quality, select items in the Gourmet Condiments #34 department."
08bd12ba-c6af-4e72-a2f1-262529cb55b3,Fresh Confections #34,"High quality, select items in the Fresh Confections #34 department."
16f626b2-307b-439d-9cd4-c353939c4317,Selected Dairy #34,"High quality, select items in the Selected Dairy #34 department."
b8e5bd89-5f88-49e2-ab71-92cb20f2fda5,Signature Grains #34,"High quality, select items in the Signature Grains #34 department."
18bc4649-df5e-4af6-9f8a-b45d65bae8fe,Artisanal Meats #34,"High quality, select items in the Artisanal Meats #34 department."
d1f165f0-9c05-4fd9-8a50-f0246cfe0925,Local Produce #34,"High quality, select items in the Local Produce #34 department."
de9e8450-d461-48c3-8986-23956e835e8a,Imported Seafood #34,"High quality, select items in the Imported Seafood #34 department."
3cfe7b63-c73a-436c-8c42-666e721a29a3,Specialty Snacks #34,"High quality, select items in the Specialty Snacks #34 department."
48ae0699-2b75-4986-a1c0-f8e283d0d65d,Deluxe Breads #34,"High quality, select items in the Deluxe Breads #34 department."
5cfee903-c340-44f9-b8b3-f749ff4e9eca,Traditional Desserts #34,"High quality, select items in the Traditional Desserts #34 department."
9e5ac80e-f9d8-4212-a586-d290b497229e,Vintage Sauces #34,"High quality, select items in the Vintage Sauces #34 department."
bbda754d-48d5-4786-bab9-2cad1362cd79,Eco-Friendly Beverages #34,"High quality, select items in the Eco-Friendly Beverages #34 department."
496ac6e1-ae6a-4a10-8fc0-f9ea380d5ef2,Diet Spices #34,"High quality, select items in the Diet Spices #34 department."
876dd843-3cd1-4c07-8010-8e257d4e6645,Gluten-Free Oils #34,"High quality, select items in the Gluten-Free Oils #34 department."
2181407c-a076-4e19-b37d-45ba949c8203,Premium Beverages #35,"High quality, select items in the Premium Beverages #35 department."
ff6d6b95-0215-4ae8-a4ae-ae5810376fa8,Organic Condiments #35,"High quality, select items in the Organic Condiments #35 department."
5d00518e-54de-4dc8-938d-d365a8a17d83,Gourmet Confections #35,"High quality, select items in the Gourmet Confections #35 department."
fff8688d-6a3c-4257-9188-cd95c87bdd1d,Fresh Dairy #35,"High quality, select items in the Fresh Dairy #35 department."
129c35a4-89f8-4ed9-a67a-cd6bf3305f00,Selected Grains #35,"High quality, select items in the Selected Grains #35 department."
0f0fab1e-78df-4935-94c1-bb308bea8f4a,Signature Meats #35,"High quality, select items in the Signature Meats #35 department."
c05fae5a-da1a-4476-a916-fbea208bcb66,Artisanal Produce #35,"High quality, select items in the Artisanal Produce #35 department."
7889631a-aad8-4bc1-bb6a-8b2a1f2ad062,Local Seafood #35,"High quality, select items in the Local Seafood #35 department."
8c5bbb60-1d0a-445b-a82d-62a1e6c57fa9,Imported Snacks #35,"High quality, select items in the Imported Snacks #35 department."
d09136dc-9baa-4de4-bab2-ed940b54c549,Specialty Breads #35,"High quality, select items in the Specialty Breads #35 department."
86851249-71a1-48b3-b7c0-d2d28944a492,Deluxe Desserts #35,"High quality, select items in the Deluxe Desserts #35 department."
98d17035-d3ae-46e9-849c-6e3604bb6cf3,Traditional Sauces #35,"High quality, select items in the Traditional Sauces #35 department."
667b461c-6a3e-49c1-93c0-3f8049e39d03,Vintage Beverages #35,"High quality, select items in the Vintage Beverages #35 department."
b452d7e6-cf46-4536-8483-82f41961486a,Eco-Friendly Spices #35,"High quality, select items in the Eco-Friendly Spices #35 department."
5f9cc9d3-39fc-4bc6-ab37-9f408b8245b8,Diet Oils #35,"High quality, select items in the Diet Oils #35 department."
24f4f5eb-e2fe-4126-85c1-3d2787ba7c7b,Gluten-Free Extracts #35,"High quality, select items in the Gluten-Free Extracts #35 department."
dd1ea3f0-974e-4500-b42f-7fb346378037,Premium Condiments #35,"High quality, select items in the Premium Condiments #35 department."
b2f2540a-fdc5-4109-8902-68124e0f2ff1,Organic Confections #35,"High quality, select items in the Organic Confections #35 department."
b5802dc8-d149-463b-b81e-c46e6a37b09a,Gourmet Dairy #35,"High quality, select items in the Gourmet Dairy #35 department."
c1c68b99-bf7f-495f-9bb3-d92414d8dc92,Fresh Grains #35,"High quality, select items in the Fresh Grains #35 department."
183163a8-175a-4038-899b-9e436310f6c5,Selected Meats #35,"High quality, select items in the Selected Meats #35 department."
35cdfe9f-4459-4291-bc71-d8974b639d44,Signature Produce #35,"High quality, select items in the Signature Produce #35 department."
d581c3ca-0a8f-4ca2-8689-3f051a95386b,Artisanal Seafood #35,"High quality, select items in the Artisanal Seafood #35 department."
edebd586-2044-4618-a736-19686f0d6b66,Local Snacks #35,"High quality, select items in the Local Snacks #35 department."
015de781-fb27-4eb0-99c4-c0359509538d,Imported Breads #35,"High quality, select items in the Imported Breads #35 department."
01159e6f-45ee-44b4-87d1-265689b2369e,Specialty Desserts #35,"High quality, select items in the Specialty Desserts #35 department."
8bcc104c-fcde-4853-bba8-b4e679a7b276,Deluxe Sauces #35,"High quality, select items in the Deluxe Sauces #35 department."
e8ee703b-2b41-43e0-8707-18c36c83bf57,Traditional Beverages #35,"High quality, select items in the Traditional Beverages #35 department."
9690c0c5-e222-4dd8-aef2-d87ed73430ae,Vintage Spices #35,"High quality, select items in the Vintage Spices #35 department."
56e42e55-e56b-4df7-9a34-b51933eedd19,Eco-Friendly Oils #35,"High quality, select items in the Eco-Friendly Oils #35 department."
94764c96-7049-441f-9d22-7088a9add198,Diet Extracts #35,"High quality, select items in the Diet Extracts #35 department."
23337b96-1e2d-4673-9724-701f79bd8809,Gluten-Free Beverages #35,"High quality, select items in the Gluten-Free Beverages #35 department."
2a03cfb0-5651-48b9-9190-4cd70b5ecbd0,Premium Confections #35,"High quality, select items in the Premium Confections #35 department."
120e40af-83b0-46ce-9169-14b2954f84b3,Organic Dairy #35,"High quality, select items in the Organic Dairy #35 department."
7adde769-a5cd-4ceb-a92b-a5003bbd7d3b,Gourmet Grains #35,"High quality, select items in the Gourmet Grains #35 department."
ebcf9b3b-2bf6-4282-8ea1-f765ec7573e7,Fresh Meats #35,"High quality, select items in the Fresh Meats #35 department."
3e194e29-bfac-4cb4-ada7-d66849665355,Selected Produce #35,"High quality, select items in the Selected Produce #35 department."
399c1462-9d4e-4870-a042-cb3d794aa394,Signature Seafood #35,"High quality, select items in the Signature Seafood #35 department."
6c11c5ce-1d25-4138-9ad2-ca0e941631d6,Artisanal Snacks #35,"High quality, select items in the Artisanal Snacks #35 department."
29e9a6f6-c843-4a1d-8b1d-fce5e505920f,Local Breads #35,"High quality, select items in the Local Breads #35 department."
f00e7155-e9e1-4375-8ef7-dd33086e945b,Imported Desserts #35,"High quality, select items in the Imported Desserts #35 department."
9a3f3f99-ce57-4791-a195-9db86894c587,Specialty Sauces #35,"High quality, select items in the Specialty Sauces #35 department."
4b60a467-033c-4cc5-afff-a0f7b6283a3a,Deluxe Beverages #35,"High quality, select items in the Deluxe Beverages #35 department."
cc19f265-3dc1-4dfb-b6b7-bd310bf6277e,Traditional Spices #35,"High quality, select items in the Traditional Spices #35 department."
05a01a26-3c80-4989-b832-48e27477bf73,Vintage Oils #35,"High quality, select items in the Vintage Oils #35 department."
ca0e46a7-4a12-400f-aa85-6405b1f407e1,Eco-Friendly Extracts #35,"High quality, select items in the Eco-Friendly Extracts #35 department."
85717286-a52c-4230-8dbe-59e1f09945eb,Diet Beverages #35,"High quality, select items in the Diet Beverages #35 department."
9a807ccc-f7e7-4f6b-8f89-09d1b7de5b77,Gluten-Free Condiments #35,"High quality, select items in the Gluten-Free Condiments #35 department."
cc02e941-92fc-4e2f-9b11-f05a9600f565,Premium Dairy #35,"High quality, select items in the Premium Dairy #35 department."
2ca00ff3-a99a-49b5-92a1-a5617fe16284,Organic Grains #35,"High quality, select items in the Organic Grains #35 department."
d7b59371-d196-40ce-8713-494533796aa9,Gourmet Meats #35,"High quality, select items in the Gourmet Meats #35 department."
01ce29b3-fee5-414e-9e91-fc7d8ee66f02,Fresh Produce #35,"High quality, select items in the Fresh Produce #35 department."
935f404b-5f34-4107-a241-48b13a1c4b39,Selected Seafood #35,"High quality, select items in the Selected Seafood #35 department."
9a3bff54-896d-4513-b8ed-9fffa882a3ce,Signature Snacks #35,"High quality, select items in the Signature Snacks #35 department."
5405213c-6c4f-476f-94a2-bd542b88dc92,Artisanal Breads #35,"High quality, select items in the Artisanal Breads #35 department."
1c29d981-467a-4d75-9a42-67d6a4ddeb3d,Local Desserts #35,"High quality, select items in the Local Desserts #35 department."
03476950-156d-4645-b20c-d9008e5a1107,Imported Sauces #35,"High quality, select items in the Imported Sauces #35 department."
5d645a58-66c3-443c-b70a-876251458ce5,Specialty Beverages #35,"High quality, select items in the Specialty Beverages #35 department."
11d9baaf-f313-4bcc-bf94-1c2c639dbf78,Deluxe Spices #35,"High quality, select items in the Deluxe Spices #35 department."
6a6029b9-34a4-4c9f-8eb1-13b1a86a7a76,Traditional Oils #35,"High quality, select items in the Traditional Oils #35 department."
d41dec39-374d-44b8-a9f5-fffc706c76c1,Vintage Extracts #35,"High quality, select items in the Vintage Extracts #35 department."
179f3ad7-510c-4206-8d83-3957dcd31124,Eco-Friendly Beverages #35,"High quality, select items in the Eco-Friendly Beverages #35 department."
1ba5a5cf-27f4-41fc-bf6f-179cba1af38f,Diet Condiments #35,"High quality, select items in the Diet Condiments #35 department."
0e48e3a7-0438-40b7-bd69-b31efb5ad2f9,Gluten-Free Confections #35,"High quality, select items in the Gluten-Free Confections #35 department."
242e8f2e-3254-469a-8437-14ff9d8b0515,Premium Grains #35,"High quality, select items in the Premium Grains #35 department."
a4374273-3a4d-46f2-aca1-12137a6b5b78,Organic Meats #35,"High quality, select items in the Organic Meats #35 department."
07ce1f72-6668-4466-9d30-035119ebc75d,Gourmet Produce #35,"High quality, select items in the Gourmet Produce #35 department."
d0a372d2-1813-45ab-90ec-010950200d00,Fresh Seafood #35,"High quality, select items in the Fresh Seafood #35 department."
8d689fbe-a842-4dc5-9592-88ebd7d59ee3,Selected Snacks #35,"High quality, select items in the Selected Snacks #35 department."
182b34fd-f7d6-4026-8dfd-11513415d655,Signature Breads #35,"High quality, select items in the Signature Breads #35 department."
55c1a9d0-51ca-4adb-b34d-c30ebe5063e8,Artisanal Desserts #35,"High quality, select items in the Artisanal Desserts #35 department."
df675e89-be9e-41cc-9c59-df1931f3eb38,Local Sauces #35,"High quality, select items in the Local Sauces #35 department."
3ff6329b-6925-4bc2-99b0-62d94bad3895,Imported Beverages #35,"High quality, select items in the Imported Beverages #35 department."
e9b9c306-5048-4670-bb40-28799240671a,Specialty Spices #35,"High quality, select items in the Specialty Spices #35 department."
0f129390-7b10-45a5-8314-1cb0a7c62f70,Deluxe Oils #35,"High quality, select items in the Deluxe Oils #35 department."
43262c67-f661-410c-944a-4e58ebb21aa8,Traditional Extracts #35,"High quality, select items in the Traditional Extracts #35 department."
3bcafe6a-dc36-4614-aaef-2a36f4263e7f,Vintage Beverages #35,"High quality, select items in the Vintage Beverages #35 department."
31c8b598-579b-4ec1-9262-0d3de81b5fd0,Eco-Friendly Condiments #35,"High quality, select items in the Eco-Friendly Condiments #35 department."
545202bf-55d2-4f5d-8dc1-99fb617c9707,Diet Confections #35,"High quality, select items in the Diet Confections #35 department."
a66659b4-4b12-453e-ba7c-f493a7446cdb,Gluten-Free Dairy #35,"High quality, select items in the Gluten-Free Dairy #35 department."
19e366f2-c8e8-4998-9f17-2af1a67c220e,Premium Meats #35,"High quality, select items in the Premium Meats #35 department."
890917d5-3ce8-47fb-aa61-2be748e11f8e,Organic Produce #35,"High quality, select items in the Organic Produce #35 department."
6ed8a894-622e-48a9-be7e-e6de05eee8bf,Gourmet Seafood #35,"High quality, select items in the Gourmet Seafood #35 department."
90405e98-9c34-4d89-8767-afe5560d254f,Fresh Snacks #35,"High quality, select items in the Fresh Snacks #35 department."
b0e98941-198b-47c6-839b-cf24cad60c0f,Selected Breads #35,"High quality, select items in the Selected Breads #35 department."
c491d2ef-c8d6-4c3e-b11c-0f78fda0c863,Signature Desserts #35,"High quality, select items in the Signature Desserts #35 department."
2a2965ea-b3c2-4c3c-b50e-f83c7e5feaa0,Artisanal Sauces #35,"High quality, select items in the Artisanal Sauces #35 department."
0c1502d6-9e3a-4764-ac59-8ee2992284db,Local Beverages #35,"High quality, select items in the Local Beverages #35 department."
cacb0f4e-6527-41a9-94f2-b186383163ae,Imported Spices #35,"High quality, select items in the Imported Spices #35 department."
7e937d7b-fb14-447b-95d7-0162a1d69940,Specialty Oils #35,"High quality, select items in the Specialty Oils #35 department."
73e99bc6-fce6-42a4-84b6-651225a82cde,Deluxe Extracts #35,"High quality, select items in the Deluxe Extracts #35 department."
dba7117d-ff9e-4154-8c51-160150226ac1,Traditional Beverages #35,"High quality, select items in the Traditional Beverages #35 department."
38f2415a-252e-405f-ad27-5cf4a6f85f6f,Vintage Condiments #35,"High quality, select items in the Vintage Condiments #35 department."
52d1e156-62df-4ece-9375-3f4dba8081f0,Eco-Friendly Confections #35,"High quality, select items in the Eco-Friendly Confections #35 department."
ac82ed8f-5909-4499-b4f2-e877e2f44058,Diet Dairy #35,"High quality, select items in the Diet Dairy #35 department."
07a64eb5-79e5-4f1a-863b-239aa1cc26ee,Gluten-Free Grains #35,"High quality, select items in the Gluten-Free Grains #35 department."
f12dc789-3a8e-40eb-b2e3-54e151b1f4a4,Premium Produce #35,"High quality, select items in the Premium Produce #35 department."
3506ebe3-cbe1-4fd7-bcfb-d3523d74b1a2,Organic Seafood #35,"High quality, select items in the Organic Seafood #35 department."
81926b5a-2f11-4a03-845d-c60e9122faba,Gourmet Snacks #35,"High quality, select items in the Gourmet Snacks #35 department."
bee5dd11-e589-4f2b-a6d8-df2d86f771d3,Fresh Breads #35,"High quality, select items in the Fresh Breads #35 department."
a947f739-ecd0-4cda-875b-157c567b00e6,Selected Desserts #35,"High quality, select items in the Selected Desserts #35 department."
1670dc60-92cd-4388-b296-fc43914f7f7d,Signature Sauces #35,"High quality, select items in the Signature Sauces #35 department."
c9f33c97-1fe9-4b5c-b7ba-f3836b4c5522,Artisanal Beverages #35,"High quality, select items in the Artisanal Beverages #35 department."
23421ab5-c0db-42be-b683-ff026cf87453,Local Spices #35,"High quality, select items in the Local Spices #35 department."
493ea12d-2852-4094-a9c7-955102fae58b,Imported Oils #35,"High quality, select items in the Imported Oils #35 department."
45859e52-e405-42d7-ab0b-5b18c98fbf3a,Specialty Extracts #35,"High quality, select items in the Specialty Extracts #35 department."
d503fc42-83d6-486f-84a8-d07ae623b41f,Deluxe Beverages #35,"High quality, select items in the Deluxe Beverages #35 department."
62c4de91-17bd-4e04-b3aa-a209bd5e2c69,Traditional Condiments #35,"High quality, select items in the Traditional Condiments #35 department."
21bef92d-9e25-4e70-a1ef-0d18b3c9940b,Vintage Confections #35,"High quality, select items in the Vintage Confections #35 department."
21e53003-9bad-4656-8a61-8eca779ef2cf,Eco-Friendly Dairy #35,"High quality, select items in the Eco-Friendly Dairy #35 department."
303fb1f1-3aa3-435e-aba2-1c0768560cfb,Diet Grains #35,"High quality, select items in the Diet Grains #35 department."
9769324f-d4d3-4994-adf7-9f4661cb7891,Gluten-Free Meats #35,"High quality, select items in the Gluten-Free Meats #35 department."
32f9a63e-7003-4f63-b3cd-8dc49bcd378a,Premium Seafood #35,"High quality, select items in the Premium Seafood #35 department."
465fc4b5-2eb2-48ab-b7f6-7b6f5b5b904c,Organic Snacks #35,"High quality, select items in the Organic Snacks #35 department."
f1017dac-97d7-427b-bb11-740d83c4e2d2,Gourmet Breads #35,"High quality, select items in the Gourmet Breads #35 department."
d676b843-bc30-4030-ac4e-d700a3fe9b13,Fresh Desserts #35,"High quality, select items in the Fresh Desserts #35 department."
8e5f594f-2f72-498b-ba98-a09352469940,Selected Sauces #35,"High quality, select items in the Selected Sauces #35 department."
16f698f9-fa06-473c-ba50-3407794c8999,Signature Beverages #35,"High quality, select items in the Signature Beverages #35 department."
2d31e823-2fe6-47f7-be7d-9d45a62e6a6e,Artisanal Spices #35,"High quality, select items in the Artisanal Spices #35 department."
c9d08a8a-cc42-4399-8179-e80dc6a1a3dd,Local Oils #35,"High quality, select items in the Local Oils #35 department."
42b108cb-4fe5-4af6-9296-fb42b478c37f,Imported Extracts #35,"High quality, select items in the Imported Extracts #35 department."
e7933d0c-dd12-4051-ab12-3c7eaff1d7e6,Specialty Beverages #35,"High quality, select items in the Specialty Beverages #35 department."
1733a7af-71cc-45ab-8375-02edbb45d639,Deluxe Condiments #35,"High quality, select items in the Deluxe Condiments #35 department."
c7a97f78-9675-4f5c-ae52-ed4d9059f86a,Traditional Confections #35,"High quality, select items in the Traditional Confections #35 department."
0b88c0a0-b686-4957-8de4-2e9cbf673e00,Vintage Dairy #35,"High quality, select items in the Vintage Dairy #35 department."
dde4f01b-ecf5-4ec9-8b23-bd784b7aa853,Eco-Friendly Grains #35,"High quality, select items in the Eco-Friendly Grains #35 department."
71f03015-9abb-4325-b1f0-baf8a8e0a12c,Diet Meats #35,"High quality, select items in the Diet Meats #35 department."
b18bec80-ff4e-4478-9e07-92c869629f23,Gluten-Free Produce #35,"High quality, select items in the Gluten-Free Produce #35 department."
2f9d5689-c7f8-4bca-82d8-169cceeb2583,Premium Snacks #35,"High quality, select items in the Premium Snacks #35 department."
168b4031-e674-461a-8e83-574a8422278a,Organic Breads #35,"High quality, select items in the Organic Breads #35 department."
2bd68fe8-41a3-43c1-bc6f-8ee0ddb957c9,Gourmet Desserts #35,"High quality, select items in the Gourmet Desserts #35 department."
1d748357-02a4-4491-8d1b-3482f70a8e92,Fresh Sauces #35,"High quality, select items in the Fresh Sauces #35 department."
314e42cd-abcc-49b2-932e-a0a29c5311fa,Selected Beverages #35,"High quality, select items in the Selected Beverages #35 department."
41aa5cc0-fc44-4826-a18b-ea716c5237de,Signature Spices #35,"High quality, select items in the Signature Spices #35 department."
f1ae21ed-5d1a-4218-816a-574613b4b387,Artisanal Oils #35,"High quality, select items in the Artisanal Oils #35 department."
5fab14f3-79fe-49ed-b6a3-0c6515d3458f,Local Extracts #35,"High quality, select items in the Local Extracts #35 department."
f9413626-3bc5-4e84-9a79-68b72edd8526,Imported Beverages #35,"High quality, select items in the Imported Beverages #35 department."
78726b94-27e2-4f28-b87a-c3fbf0dbafb8,Specialty Condiments #35,"High quality, select items in the Specialty Condiments #35 department."
9cc3deae-dda9-477b-9aeb-957f0a866573,Deluxe Confections #35,"High quality, select items in the Deluxe Confections #35 department."
